,Feature,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16,Importance_17,Importance_18,Importance_19,Importance_20,Importance_21,Importance_22,Importance_23,Importance_24,Importance_25,Importance_26,Importance_27,Importance_28,Importance_29,Importance_30,Importance_31,Importance_32,Importance_33,Importance_34,Importance_35,Importance_36,Importance_37,Importance_38,Importance_39,Importance_40,Importance_41,Importance_42,Importance_43,Importance_44,Importance_45,Importance_46,Importance_47,Importance_48,Importance_49,mean_importance,std_importance,system,Z_score
1753,GLYCtex,7.969317513425119e-05,5.599781679945067e-05,8.750235091357756e-05,5.778072089892678e-05,0.0001215018567593,8.621547695082084e-05,8.795040950084355e-05,7.484586887283133e-05,6.963061379118503e-05,7.524567715487437e-05,8.133187959564114e-05,7.024391526327787e-05,7.707906726361572e-05,9.044816777047584e-05,8.675742666967578e-05,9.39850701871964e-05,8.15562141446871e-05,7.761726731818258e-05,4.243538253026442e-05,7.892822200887404e-05,8.143574387381904e-05,8.304967439708092e-05,7.537896756143102e-05,5.823260669783661e-05,5.73058232107154e-05,7.111344223358781e-05,6.27050654478217e-05,6.910938622035785e-05,7.385182218948481e-05,6.945005592241295e-05,8.302286952928601e-05,9.097597100267272e-05,7.674897818310861e-05,5.853509672581589e-05,8.408687267538e-05,8.305989410991907e-05,9.399273114156376e-05,9.10692344168821e-05,6.983703931132111e-05,7.795826075644598e-05,8.144341388296134e-05,7.866108504469074e-05,8.212440107432311e-05,6.820642558127492e-05,7.273150236356217e-05,7.536530415360273e-05,8.074741929535247e-05,6.523037048975267e-05,4.779335759578882e-05,6.037324095393452e-05,7.60068527114028e-05,1.3243253292069177e-05,"Transport, Outer Membrane Porin",-0.6403030756788548
1754,PYNP2r,7.160606055937208e-05,6.326972847200713e-05,7.284469217177004e-05,8.57827981159278e-05,8.944666502640277e-05,6.952726297129729e-05,6.813077377554174e-05,6.34111224554534e-05,8.176394352279209e-05,6.0860621952055216e-05,4.96879531239884e-05,8.032084092981834e-05,9.672513044124647e-05,8.797927465035809e-05,7.182723249151446e-05,8.581583264465878e-05,5.864363922023714e-05,7.745652985484167e-05,9.88704479194466e-05,7.08127750172448e-05,6.412662914392212e-05,5.195250432251318e-05,6.181359406580919e-05,8.367474492939203e-05,8.05502138167058e-05,8.313037431553809e-05,6.317921412527934e-05,9.239559683153264e-05,9.276260446416948e-05,7.493906202651116e-05,9.46530727360202e-05,8.638934400745126e-05,9.304534779378028e-05,8.540152689385742e-05,5.532629464688552e-05,7.240541793762186e-05,8.028859608972999e-05,7.840748417377102e-05,7.586755166383363e-05,6.619218800085038e-05,9.30911520456422e-05,7.067186633572079e-05,8.782938675737747e-05,0.0001001539637989,7.264491396273472e-05,7.064429530029964e-05,8.486918572968233e-05,6.009319993925869e-05,6.558408781553063e-05,5.305130043449233e-05,7.599836078841573e-05,1.300467645927851e-05,Nucleotide Salvage Pathway,-0.6403216358749982
1755,NADPHHR,5.736136770126133e-05,8.242618844611062e-05,5.96785627561356e-05,8.219053503642566e-05,8.157755671010486e-05,8.064127836981391e-05,8.432492738452387e-05,6.406314338383944e-05,6.344758025845099e-05,8.676462262260472e-05,5.219552306270199e-05,4.5512287213658456e-05,6.760801831493695e-05,9.254144037130024e-05,8.850753107809482e-05,7.211723814840387e-05,8.02011302707357e-05,6.929206198223116e-05,7.090649711535504e-05,8.257806471241461e-05,0.0001008414944558,7.896307940215622e-05,8.104007497936442e-05,7.922556296012944e-05,7.856555088872317e-05,5.540827416134068e-05,7.906590337661676e-05,6.606608410631093e-05,6.627515462116285e-05,5.774347903617208e-05,6.958562897799846e-05,9.97064040345082e-05,8.801218636733428e-05,9.628782971876277e-05,6.471379800727341e-05,7.704131956411573e-05,9.95815917081564e-05,8.196028709460697e-05,6.183933072101088e-05,6.299301063672566e-05,7.680169803134629e-05,7.467591721299388e-05,8.577616253623439e-05,7.530292797586499e-05,7.939270738880118e-05,8.294047335320639e-05,7.857097918919266e-05,7.315184304802416e-05,8.057948576539724e-05,8.257406443319101e-05,7.597235717383255e-05,1.2238405324450942e-05,Metabolite Repair,-0.6403784701383137
1756,HSDy,9.32845459995571e-05,7.169168162459272e-05,9.831682237195676e-05,7.174517781504239e-05,6.186325730545926e-05,6.617516277888644e-05,6.732505932498433e-05,5.562346050540541e-05,6.861061088738458e-05,6.966347025962242e-05,7.298033013833923e-05,0.000103360058693,6.827623233838204e-05,7.004545612050408e-05,8.306780279041304e-05,6.070181882225197e-05,9.131432430782812e-05,5.5187424319638574e-05,7.7163754611022e-05,0.0001177702810744,8.10284307553792e-05,5.519421724936842e-05,8.608401748325291e-05,6.516866282405272e-05,7.516870104553953e-05,7.96330470174572e-05,7.297113065185662e-05,7.318291820386305e-05,5.756768703482256e-05,4.665362516009226e-05,6.684258289071044e-05,9.09571570102674e-05,7.185531000370414e-05,9.8694903924781e-05,0.0001026194356108,7.51401489295328e-05,0.0001106536904324,7.622538683206856e-05,7.432909360194573e-05,6.447260105205887e-05,5.248898149916278e-05,8.934306250599752e-05,7.3420351855564e-05,0.0001075121148966,8.442712042490698e-05,8.134255151858911e-05,7.519965022966167e-05,6.204253532565678e-05,7.663315919650403e-05,4.663080336411534e-05,7.595299621238763e-05,1.6092760119188225e-05,Threonine and Lysine Metabolism,-0.640420786023949
1757,THD2pp,8.496550516690044e-05,7.61908848463618e-05,7.755791673348254e-05,9.990966987453912e-05,7.197163699663917e-05,6.047727894038704e-05,8.242397506065531e-05,7.167637309345471e-05,9.700277732351868e-05,8.332838939695584e-05,7.879523066135164e-05,3.916563651969349e-05,8.229865557221989e-05,8.372264266297765e-05,7.798627818892004e-05,7.226064729927792e-05,6.15638319381602e-05,6.982189725582255e-05,7.59389605334317e-05,8.024704307071849e-05,9.286865510273064e-05,6.318622677548455e-05,8.019622710704606e-05,6.577549734621021e-05,8.615058031925105e-05,5.178231750887761e-05,7.712206513519608e-05,7.191557752573855e-05,8.843859660963441e-05,6.148267375575296e-05,8.47580012219196e-05,8.379294270945973e-05,7.621206757749431e-05,6.390315237179102e-05,7.061773717979121e-05,7.259223440481094e-05,7.789720215632005e-05,8.15712404634336e-05,5.879076751884852e-05,9.390360885019834e-05,8.256620746836219e-05,7.529467429226407e-05,8.492572645896363e-05,7.660528643204776e-05,8.267650413748525e-05,6.809745639882544e-05,7.955367514880683e-05,8.094635139656604e-05,7.356230373118248e-05,6.266280378552634e-05,7.594307184050974e-05,1.121063133438703e-05,Oxidative Phosphorylation,-0.6404424770224347
1758,LPLIPAL1A180pp,6.117586725533414e-05,5.9207339935748845e-05,7.270472301189862e-05,6.419040466648556e-05,9.246463283625188e-05,7.689024271828435e-05,8.15213924967954e-05,9.211875297340158e-05,6.566706115286567e-05,0.0001086669189008,6.177022272249014e-05,7.248524671942405e-05,0.0001160465684932,6.924679869785137e-05,5.862272702396377e-05,6.082530378542685e-05,5.460078423019252e-05,7.51490045390761e-05,7.914713539208576e-05,7.050864450722219e-05,7.064103971752174e-05,0.000109321899581,8.208122164148726e-05,7.189246084253557e-05,8.202938328158848e-05,5.906100848090856e-05,7.500449516940867e-05,8.550304484600481e-05,9.593708145340564e-05,6.366485551090161e-05,6.826744539919241e-05,6.807041026274044e-05,8.70025510787663e-05,0.0001057313221455,0.0001046291639473,8.448081048871934e-05,7.807515890228738e-05,6.0535626266341536e-05,6.070157932539105e-05,8.823052437984625e-05,7.402717841196774e-05,6.439750741115204e-05,6.062994755288651e-05,8.319544423486168e-05,6.349862460301476e-05,8.623582501540681e-05,5.8979787685355166e-05,7.792793392634712e-05,7.168845309780297e-05,6.072409824489343e-05,7.590351309926667e-05,1.5046056372998634e-05,Glycerophospholipid Metabolism,-0.640528937768461
1759,APG3PAT181,8.429561021552052e-05,6.330282430933207e-05,9.900283472573462e-05,7.745044062522241e-05,6.013476111472704e-05,8.614932240198055e-05,6.044669617193416e-05,7.640973238072874e-05,9.06102677546871e-05,8.324377553184599e-05,7.783444689825775e-05,5.119805080436272e-05,0.0001079851375855,7.188130929293049e-05,8.342594140973171e-05,7.291865773485853e-05,9.768192406119074e-05,7.377960319554962e-05,6.092977225982883e-05,0.0001095214128324,8.612772085294167e-05,8.962455036937839e-05,7.293536088900177e-05,9.19803187616616e-05,0.0001052852173426,6.114774579638e-05,5.917246138114271e-05,5.139404960655563e-05,5.634952763741379e-05,5.775174010644993e-05,6.376336174707952e-05,6.914449454178724e-05,6.003224347599297e-05,7.575600059477389e-05,7.053487456362084e-05,7.459445862920029e-05,9.317940850252615e-05,5.8633860238481074e-05,7.283391412257305e-05,8.722631884306149e-05,6.82165101713671e-05,8.257462140197699e-05,0.0001125624444455,8.138873087770974e-05,7.259332329188105e-05,5.977400955889008e-05,8.352862059611041e-05,6.632673512049852e-05,6.54617766362424e-05,5.6827170940069205e-05,7.589848184698383e-05,1.5492721100157224e-05,Glycerophospholipid Metabolism,-0.6405399342211324
1760,DOXRBCNtex,8.190505565080029e-05,6.281225664078411e-05,7.343208960553043e-05,7.725549319496901e-05,0.0001162008782342,7.809415528162014e-05,8.259127470654147e-05,7.880217363380202e-05,7.647225587230603e-05,9.379704574797807e-05,5.90070452434482e-05,6.115412022167245e-05,7.661250313226762e-05,0.0001010327368555,9.089555279828218e-05,6.690903570451642e-05,7.177573082140332e-05,6.596174890963747e-05,7.192687876639486e-05,9.073518377923076e-05,9.986166253962836e-05,8.073865583490475e-05,6.048815334279318e-05,6.800629967321713e-05,8.461292723967878e-05,7.975927640560035e-05,6.0519084601852536e-05,4.685988667821817e-05,5.4784458181499125e-05,4.730241553493916e-05,0.0001009205260667,9.974418565712026e-05,9.066273825215512e-05,6.921961307136043e-05,6.476518683444702e-05,6.094651204091193e-05,6.737737925453144e-05,5.7942402629071856e-05,7.242810250065252e-05,8.42042608228534e-05,7.475645421305237e-05,0.0001093017941443,6.485169118398634e-05,5.947588970996309e-05,9.09410389396036e-05,5.608501024582967e-05,0.0001032403460434,6.818248718887692e-05,6.959513221926703e-05,6.940149417474084e-05,7.58869656005208e-05,1.5899538353086693e-05,"Transport, Outer Membrane Porin",-0.6405651044674378
1761,LPLIPAL2A140,0.0001009913469086,9.898952301481516e-05,6.732551574896599e-05,5.491564000061343e-05,0.0001264982600245,8.84277431289547e-05,7.53341552971792e-05,7.091995535238274e-05,8.091133173518011e-05,7.067036358074659e-05,6.7829737047797e-05,3.698725424065714e-05,0.0001133279729348,7.717379235503387e-05,8.1660558294907e-05,7.334081431303523e-05,9.670441394205804e-05,7.999380720089038e-05,7.282992709127367e-05,7.404619747796137e-05,7.93075141031078e-05,7.828901861972701e-05,7.791097659825103e-05,5.650547953215846e-05,7.636084629988515e-05,7.00234945868342e-05,7.040064947229574e-05,7.953253326552405e-05,7.197137643066221e-05,5.13221415669958e-05,6.64133661740819e-05,8.584851902515054e-05,8.570204963863805e-05,7.344270066553749e-05,7.543818171458864e-05,8.375496903604516e-05,7.819362049179107e-05,6.56808020698218e-05,5.986246955396865e-05,0.0001104914431941,7.201407638341955e-05,7.234388905851997e-05,7.640897523703504e-05,7.41264782492054e-05,7.923539192938688e-05,6.976231869559228e-05,6.575772767851352e-05,5.676971634540678e-05,7.80733194578781e-05,4.242305182541187e-05,7.584490813179774e-05,1.5900305104175706e-05,Glycerophospholipid Metabolism,-0.6406570265055893
1762,EX_fad_e,8.115384155739525e-05,8.371729670662574e-05,9.77256684143651e-05,6.99383553433631e-05,9.62524616339026e-05,9.526237597593296e-05,9.624886464456012e-05,7.333050530098117e-05,9.13558167635678e-05,8.547324127633889e-05,7.739578286111183e-05,7.334962790149297e-05,8.050700140181735e-05,0.0001074874494521,5.696586628402655e-05,9.276714923985416e-05,6.451153684615167e-05,4.6823258533052485e-05,5.123546207065669e-05,7.957515500602013e-05,9.333293424634898e-05,5.820508691087877e-05,7.772828993659859e-05,7.053196963089488e-05,8.232141761887962e-05,6.778729646972759e-05,6.655771712888655e-05,6.42968909915332e-05,5.6148997236530114e-05,7.018712217924059e-05,6.747641733926321e-05,8.056649853082957e-05,0.0001325540056109,7.130518135993474e-05,6.794796160029878e-05,5.7244753176786926e-05,5.6237746445264666e-05,9.5448805975457e-05,5.959920399212416e-05,5.606217430173418e-05,0.0001204801497934,8.217892604100657e-05,6.41466199985735e-05,4.485730092023556e-05,6.898420039503785e-05,6.125778275389153e-05,8.941401476640276e-05,6.932577454748103e-05,6.936735349960211e-05,6.795318487853661e-05,7.581164990979191e-05,1.771691958887855e-05,Extracellular exchange,-0.6407297166518319
1763,IDOND2,8.754061453210406e-05,8.717335742181681e-05,7.620219511459862e-05,8.253694313970747e-05,8.220730059842799e-05,7.363296253621366e-05,8.088560197131246e-05,6.782933718131099e-05,7.88597430948215e-05,7.129316342990757e-05,5.918027569973615e-05,6.291232732358108e-05,9.600933162845924e-05,6.437809877396114e-05,9.323676750265068e-05,7.104983181972644e-05,6.452672974712805e-05,5.415478712357392e-05,7.681107809262914e-05,7.478224250955309e-05,5.6335538156002e-05,7.446761492872848e-05,6.825675362907481e-05,8.363262615732915e-05,8.18647505839203e-05,6.58624293449447e-05,7.164834661230254e-05,7.566169588687415e-05,9.78964911559134e-05,7.74704426184877e-05,8.445261253068081e-05,8.235396722895603e-05,8.404568360256933e-05,8.169550686329585e-05,6.71566484573982e-05,7.340242968823752e-05,7.816030473844038e-05,7.681227536545281e-05,6.525203452533889e-05,8.911451839947484e-05,8.676443881057173e-05,8.406479794250722e-05,9.291737552404622e-05,5.794192115952565e-05,7.251132521805553e-05,7.044617730514261e-05,7.276279725849142e-05,7.43117499116395e-05,6.86623288781917e-05,6.896973613641284e-05,7.580196015718451e-05,1.0070605986344148e-05,Alternate Carbon Metabolism,-0.6407508948595533
1764,EX_fe3_e,6.14121023257213e-05,9.528969975908004e-05,7.068091978070163e-05,7.11690749465306e-05,9.898379183440196e-05,7.683055504642319e-05,7.499466802334132e-05,8.34735342856879e-05,5.332806613179701e-05,7.762134736575768e-05,9.2328446127852e-05,6.899980955390747e-05,8.218905543156695e-05,9.280994366834628e-05,7.811135455198349e-05,7.320169278050753e-05,9.498305803345732e-05,5.29242782021766e-05,6.113126058723942e-05,8.734252603405528e-05,9.2502934564084e-05,7.732602720591944e-05,6.651007371593253e-05,8.311767141433394e-05,7.538609890559034e-05,6.039437407075647e-05,8.055584127941612e-05,8.869156947830775e-05,8.163777720774812e-05,5.95397814918173e-05,8.538082649051944e-05,7.956789273333254e-05,6.532924821061403e-05,7.254059963560877e-05,6.864084876468283e-05,7.765321674141768e-05,0.0001014845506778,4.977674550531296e-05,5.282268600991021e-05,6.47383663037981e-05,6.685329836961555e-05,7.497297715139867e-05,7.859069864942712e-05,7.473537930416511e-05,8.249724865278496e-05,6.293325169687667e-05,0.0001001965827928,6.905465786560857e-05,5.940538871413307e-05,8.86079965174316e-05,7.57849958918336e-05,1.2984570786702164e-05,Extracellular exchange,-0.6407879724558554
1765,2AGPG140tipp,5.576774686356492e-05,6.34947470278277e-05,6.198674860257961e-05,5.811315020820427e-05,6.938216500320467e-05,6.699424389670184e-05,5.466609422440101e-05,7.472116644053391e-05,8.139759416095933e-05,6.469171185672311e-05,9.031837239344172e-05,7.252225114272381e-05,7.339965463571148e-05,0.0001019486635112,0.000108219034117,6.001316696197872e-05,7.743581493006391e-05,0.0001045415562171,6.424903583945906e-05,7.40917830189396e-05,6.41585023727888e-05,5.009588394112985e-05,4.7468546642365935e-05,7.917561009707198e-05,8.717202126583008e-05,6.406577526746701e-05,0.0001047650272651,7.377464905041028e-05,6.837019304913595e-05,5.9454756304946726e-05,7.535136187759021e-05,6.728201145638126e-05,8.918149583520417e-05,0.0001069965910486,9.557170836881048e-05,0.0001239626538514,7.37993321913397e-05,0.0001108731859868,6.979537627206524e-05,7.978261765939283e-05,4.845156966127228e-05,6.531507993992765e-05,0.0001005260460141,6.479279047200475e-05,7.140333762182624e-05,9.115450969332243e-05,0.0001229033503553,4.762641768965657e-05,4.975569889056311e-05,5.777549851261016e-05,7.577512599413465e-05,1.9534328483185276e-05,"Transport, Inner Membrane",-0.6408095443939767
1766,PG181abcpp,7.451253436487152e-05,7.659186382548067e-05,9.522893573590252e-05,8.948677483309233e-05,7.191816129397848e-05,6.751083453854279e-05,0.000108553316299,6.309142251949367e-05,6.657237263914213e-05,5.738719000510768e-05,6.267368401839785e-05,7.495749568353333e-05,8.466476596905805e-05,8.204248141353372e-05,7.59556923329709e-05,7.660247331135198e-05,8.759005078817332e-05,5.83097905692871e-05,9.842134700006152e-05,9.633987170290973e-05,9.54809036015586e-05,6.236175535293899e-05,8.448702670184314e-05,8.502216845948497e-05,5.548763125751048e-05,6.358153037686176e-05,5.605958726932222e-05,7.505362347507323e-05,5.513267630865857e-05,5.7370379486822704e-05,0.000107456074054,7.195705932909611e-05,8.57591732954486e-05,7.393583861964461e-05,8.651594526729339e-05,7.70004055340165e-05,7.445529694881499e-05,6.0089475596256415e-05,6.243009982250415e-05,8.941947751493866e-05,8.682738374519572e-05,7.271511230747473e-05,5.49364180675462e-05,7.09167786512753e-05,7.007048059046342e-05,6.585473777742395e-05,6.272639542839395e-05,5.4563794832584006e-05,0.0001140800001866,7.852940092944979e-05,7.557375379264766e-05,1.4892457659363044e-05,"Transport, Inner Membrane",-0.6412496693884131
1767,EAR181x,6.53392001791105e-05,5.497899070613735e-05,5.810591877651445e-05,6.511080270549869e-05,8.377394038426286e-05,8.222449627467353e-05,6.512041872579422e-05,5.770447155681636e-05,4.671699523021009e-05,4.604696467897397e-05,4.976525207418466e-05,6.378149499602936e-05,7.813756665784815e-05,0.0001267308104827,6.29486161303234e-05,0.0001065944537239,7.201992159677517e-05,3.613043020115482e-05,7.980008439069809e-05,7.73915386138309e-05,7.997035624439184e-05,6.558641254280395e-05,7.555873440658745e-05,7.472352880324839e-05,0.0001004837872323,5.920774317169097e-05,8.055873332225776e-05,8.475121919496336e-05,6.617072857104975e-05,7.610534700731198e-05,8.054702613450564e-05,0.0001449666839547,0.0001096892445118,8.896238657290943e-05,6.577441012391691e-05,7.913074734187603e-05,6.390987400077544e-05,8.657567351204285e-05,7.857014981420099e-05,0.0001142957868229,7.845147383096303e-05,8.161205214474216e-05,0.0001112534869363,7.509118568258311e-05,5.419153957599181e-05,6.227075064781287e-05,7.91911644296668e-05,5.753670195543064e-05,5.471806746743662e-05,6.932154843124085e-05,7.555197824947675e-05,2.06668998012545e-05,Cell Envelope Biosynthesis,-0.6412972626547436
1768,MLDCP1Bpp,7.899809339651847e-05,6.230189796995292e-05,5.716517954543662e-05,7.407206845924441e-05,7.348366452064684e-05,7.493973886796201e-05,8.28233893510338e-05,7.273745347177988e-05,6.062291981204768e-05,9.025517105429846e-05,6.972937045217631e-05,8.580729829726527e-05,6.518608242667491e-05,9.137216191979453e-05,5.792078126113893e-05,9.175627535777842e-05,9.234457864291332e-05,7.433726667240655e-05,7.272285556328305e-05,6.852958233731027e-05,7.788871842134609e-05,8.32994268642551e-05,7.514240463512012e-05,8.647129769640905e-05,5.695252046359822e-05,7.76864761702422e-05,6.302339732908201e-05,7.624817679481726e-05,7.391863327269922e-05,7.204499750271201e-05,5.631266092011224e-05,9.609028977338436e-05,6.707823023201491e-05,7.573593143549897e-05,7.076991360529753e-05,8.514380232322543e-05,9.12665619430014e-05,6.22350817095368e-05,6.798820005667376e-05,9.065245821080837e-05,7.09243924890034e-05,0.000105964673134,7.34175596443822e-05,7.530534027195692e-05,6.18698102711194e-05,8.234621508423306e-05,0.0001075597395947,6.844346701312286e-05,5.862313494761418e-05,6.930121008114704e-05,7.55362110254155e-05,1.2185435517807117e-05,Murein Biosynthesis,-0.6413317239624664
1769,ASNN,9.085501184326883e-05,8.049258489237419e-05,8.336113011907666e-05,7.887114840261189e-05,7.694113660186698e-05,8.126899349393382e-05,8.085727412136446e-05,9.863797073246926e-05,6.846599664095825e-05,6.507239424495102e-05,5.795124331563943e-05,7.457946102075348e-05,7.242101484516954e-05,7.761381959413558e-05,0.0001020846328113,8.20478305170146e-05,7.947693251030473e-05,6.33581753523737e-05,6.88295718635346e-05,8.375743145876408e-05,9.551078172112946e-05,8.612742140469513e-05,5.817772011503218e-05,7.868466798629588e-05,6.737196420122613e-05,7.169652088899673e-05,6.518714553272889e-05,6.38213518548042e-05,7.13234714421125e-05,6.81411887813393e-05,8.787127177675098e-05,6.982598880249738e-05,7.279769765690364e-05,9.360169340127971e-05,6.44646423145631e-05,5.6704561972883184e-05,7.412432262523071e-05,7.067856246924157e-05,6.828807192845802e-05,7.118017317381766e-05,9.304398872429347e-05,6.944451210780888e-05,6.19160201127722e-05,7.015402949695478e-05,7.285383277653945e-05,6.893270118874416e-05,8.09467369246675e-05,6.850697590437153e-05,7.665840272548775e-05,8.916664409758666e-05,7.548293636982157e-05,1.0605363716594626e-05,Alanine and Aspartate Metabolism,-0.6414481626135002
1770,FADRx2,0.0001030995147184,7.713024532302562e-05,8.76707051656766e-05,8.139439893840378e-05,7.660475791299938e-05,6.869049870948458e-05,7.499880810072427e-05,9.294191906015554e-05,6.284189374534825e-05,7.933206308962543e-05,7.510047194315565e-05,8.400689060407314e-05,5.684694418703556e-05,9.43653384692315e-05,6.39416958348193e-05,8.13385140995076e-05,8.02001545636362e-05,7.329497212174018e-05,9.477687504755448e-05,7.6531415162276e-05,7.409559790949575e-05,6.184106291711806e-05,6.756606594414154e-05,6.903227493450736e-05,7.029073704905912e-05,6.968466473673811e-05,7.188325356661973e-05,9.43549790947141e-05,8.864832874419068e-05,5.852818865336134e-05,7.372309638473178e-05,9.040589020024234e-05,6.922124967514213e-05,6.974020032465791e-05,8.260555349520774e-05,8.334712035466074e-05,6.423360776928067e-05,8.127148396857886e-05,6.437857908433231e-05,7.062249256514805e-05,7.890416985584327e-05,6.98425128623403e-05,8.929459424795251e-05,6.249747834378427e-05,7.611832202210608e-05,5.865193593471282e-05,5.981470479499783e-05,6.222469295964807e-05,6.751932245193234e-05,8.860309715128611e-05,7.54810666958681e-05,1.1012923673696464e-05,Cofactor and Prosthetic Group Biosynthesis,-0.6414522490277734
1771,LPLIPAL1E140pp,6.938034128999986e-05,8.10466289233618e-05,6.95347492063333e-05,6.067379561950488e-05,7.347420435901161e-05,4.947656981366772e-05,7.503070151317899e-05,4.715003504545816e-05,6.839553498380721e-05,5.040793386834301e-05,7.290958262114464e-05,7.908314109306464e-05,9.831410780189052e-05,8.62184678458146e-05,6.230117941384963e-05,6.233785836547907e-05,7.494486184234675e-05,7.359506824773249e-05,7.08090804791152e-05,9.406166593491324e-05,6.470838588436132e-05,8.01492892410674e-05,7.545251386753268e-05,9.09762941022515e-05,8.266617889918758e-05,5.273276975210863e-05,6.113671462606779e-05,6.0432661013679855e-05,0.0001049719229879,8.160077664612181e-05,6.846137004630961e-05,8.17751846718459e-05,7.317525963461405e-05,5.908394717567661e-05,0.0001423897208603,8.219742859072405e-05,8.331949195650694e-05,6.84547225842101e-05,6.155484647050098e-05,7.262012348328822e-05,0.0001064288799404,6.542699914210084e-05,9.848309533086542e-05,6.578147549178639e-05,8.559414085264458e-05,7.614781859200698e-05,6.453241558812045e-05,8.632149721695264e-05,8.61723265252607e-05,7.14903138577262e-05,7.546768146600274e-05,1.642866476106925e-05,Glycerophospholipid Metabolism,-0.641481504179063
1772,ECA4OALpp,8.085395212719228e-05,9.960835308563008e-05,8.082942638145996e-05,5.0587390642856105e-05,5.669509748479119e-05,7.71714088896015e-05,3.659446067529535e-05,7.357591930636205e-05,6.36194400114635e-05,8.677718623849046e-05,0.0001233611688139,5.554498988405197e-05,7.087195888000943e-05,9.88469340392316e-05,9.304809956485512e-05,0.0001079370800232,8.819594400155469e-05,7.324275281174118e-05,7.036465906033443e-05,6.975405488826384e-05,7.889167968778308e-05,6.65924495602578e-05,5.6256007641449205e-05,9.73491331041008e-05,5.854193478214638e-05,5.592073549358209e-05,5.022359010609878e-05,8.702550913794714e-05,5.013734046970423e-05,7.289678741013674e-05,5.843958280397504e-05,7.120241473063102e-05,0.0001050927530654,4.084105955397514e-05,6.910236612418429e-05,8.22108312941874e-05,0.0001010349181977,8.95271913059804e-05,7.132871566342723e-05,7.864911793989032e-05,0.0001071969807532,7.048320337845269e-05,6.838778582168888e-05,6.038403902548346e-05,9.420036912249392e-05,7.291125682996408e-05,7.446209767844314e-05,5.531903326057907e-05,8.758683283186192e-05,8.359978526788979e-05,7.546551557705799e-05,1.8388767186627185e-05,Lipopolysaccharide Biosynthesis / Recycling,-0.6414862380095159
1773,THRabcpp,7.441178761826561e-05,8.916983327850185e-05,7.358516310925761e-05,6.058004471921919e-05,6.95469583779159e-05,8.218365059221646e-05,8.607997086693822e-05,7.950854861947786e-05,8.386595635948082e-05,5.345218899916512e-05,6.246265943042688e-05,8.013713833926654e-05,7.370089536613576e-05,0.0001004681175359,8.416310611228043e-05,7.535281508916255e-05,9.424667118604784e-05,5.332133837568918e-05,7.323675933508322e-05,6.948208244732922e-05,7.309992558867485e-05,6.58595639044688e-05,7.187769776434685e-05,4.6036810020893525e-05,5.7107747178213215e-05,7.434050408283417e-05,8.73529165338472e-05,7.024708968762311e-05,6.676884640097496e-05,7.035345516967217e-05,7.905305025747553e-05,0.0001066698061306,7.067414310613969e-05,6.800513414052598e-05,7.548188580779984e-05,0.0001027055835728,6.94809830459648e-05,9.633989633425632e-05,6.171051893571463e-05,9.179305022892864e-05,7.973567379601424e-05,6.582737929779614e-05,7.489485392022239e-05,7.169639153724064e-05,8.059100556320201e-05,7.98656680445472e-05,7.801369180192216e-05,7.029236308049108e-05,7.590566007145329e-05,7.229436911127993e-05,7.546062699747367e-05,1.2240713924160129e-05,"Transport, Inner Membrane",-0.6414969226325494
1774,ASPt2pp,6.289798828440199e-05,6.609456289744015e-05,8.565129230896079e-05,7.550321035594531e-05,9.943772125829444e-05,8.667073201255956e-05,6.302068164312838e-05,8.318834997708742e-05,6.762208159058178e-05,7.283960070665041e-05,7.479328777867405e-05,8.002601915784489e-05,7.192372421975049e-05,7.668790562805198e-05,9.240902476353184e-05,6.418283783442134e-05,0.0001039366294215,7.757064824546567e-05,6.380943312941104e-05,7.810545835461775e-05,7.25594557179449e-05,7.134369813337859e-05,7.752536183385318e-05,8.513964217095979e-05,7.370355590049914e-05,5.930144644409948e-05,7.190286646724588e-05,8.386805010264273e-05,7.89815324398835e-05,5.572894661681015e-05,7.14965589596325e-05,6.233518888684195e-05,6.470591801930073e-05,7.680701100907906e-05,6.365224740443901e-05,6.105454133835912e-05,9.42300868756286e-05,9.33817272836238e-05,6.284639772891572e-05,7.170972966399458e-05,8.163035468266725e-05,7.720294812981785e-05,8.473207018003652e-05,8.263692987680082e-05,6.561202097730311e-05,7.533083007568985e-05,8.953722508642906e-05,7.588971271424732e-05,7.396053722588627e-05,6.744800948555082e-05,7.54525158199976e-05,1.0632596820801089e-05,"Transport, Inner Membrane",-0.6415146506601281
